keyword;search_date;closest_date;organic_position;asin
gift card;2022-11-01;2023-06-29;28;B09MMHDVHZ
gift card;2022-11-01;2023-06-29;29;B00JFXMZSI
gift card;2022-11-01;2023-06-29;30;B01BGS00MM
gift card;2022-11-01;2023-06-29;31;B086RJ4WD8
gift card;2022-11-01;2023-06-29;32;B08G99D7F1
gift card;2022-11-01;2023-06-29;33;B01JUQYGC2
gift card;2022-11-01;2023-06-29;34;B07R4PN4QP
gift card;2022-11-01;2023-06-29;35;B0837F11XQ
gift card;2022-11-01;2023-06-29;36;B07JD327P3
gift card;2022-11-01;2023-06-29;37;B0944649FR
gift card;2022-11-01;2023-06-29;38;B08526X68M
gift card;2022-11-01;2023-06-29;39;B07DXZY7W2
gift card;2022-11-01;2023-06-29;40;B0C2C5YL92
gift card;2022-11-01;2023-06-29;41;B09F79C6XC
gift card;2022-11-01;2023-06-29;42;B08ZFXDK4W
gift card;2022-11-01;2023-06-29;43;B09HNGWPPK
gift card;2022-11-01;2023-06-29;44;B0996NJDN9
gift card;2022-11-01;2023-06-29;45;B07DY1JJVC
gift card;2022-11-01;2023-06-29;46;B07R6NSM5J
gift card;2022-11-01;2023-06-29;47;B08M4NMLWQ
gift card;2022-11-01;2023-06-29;48;B09P271DCL
hand soap;2022-11-01;2023-06-29;-1;B08WSVRLVT
hand soap;2022-11-01;2023-06-29;-1;B09HQVTVFM
hand soap;2022-11-01;2023-06-29;-1;B08WLTJ9B6
hand soap;2022-11-01;2023-06-29;-1;B07H3117KS
hand soap;2022-11-01;2023-06-29;1;B0996F12CJ
hand soap;2022-11-01;2023-06-29;2;B078VBX61T
hand soap;2022-11-01;2023-06-29;3;B08KYZ6FQ9
hand soap;2022-11-01;2023-06-29;4;B08Y6D3JHR
hand soap;2022-11-01;2023-06-29;5;B01N0L908D
hand soap;2022-11-01;2023-06-29;6;B08Y6CGR3T
hand soap;2022-11-01;2023-06-29;7;B09V5GCHQZ
hand soap;2022-11-01;2023-06-29;-1;B085TZNSD9
hand soap;2022-11-01;2023-06-29;-1;B08V4XW8QX
hand soap;2022-11-01;2023-06-29;-1;B004FNM164
hand soap;2022-11-01;2023-06-29;-1;B00Q46A1SK
hand soap;2022-11-01;2023-06-29;8;B09HQVTVFM
hand soap;2022-11-01;2023-06-29;9;B075HWKBBP
hand soap;2022-11-01;2023-06-29;10;B07XCLTNB7
hand soap;2022-11-01;2023-06-29;11;B00Q8QIL92
hand soap;2022-11-01;2023-06-29;-1;B000A2NHP8
hand soap;2022-11-01;2023-06-29;-1;B084HFBJZ8
hand soap;2022-11-01;2023-06-29;-1;B09RPV9D65
hand soap;2022-11-01;2023-06-29;-1;B0C5DZT55N
hand soap;2022-11-01;2023-06-29;12;B00Q46A1SK
hand soap;2022-11-01;2023-06-29;13;B00ABJRGX4
hand soap;2022-11-01;2023-06-29;14;B07NG91RKF
hand soap;2022-11-01;2023-06-29;15;B08Y6C9GRJ
hand soap;2022-11-01;2023-06-29;16;B004FNM164
hand soap;2022-11-01;2023-06-29;17;B07L6PHLCF
hand soap;2022-11-01;2023-06-29;18;B086F7MD19
hand soap;2022-11-01;2023-06-29;19;B000RL5IUO
hand soap;2022-11-01;2023-06-29;20;B00A32R3C8
hand soap;2022-11-01;2023-06-29;21;B084HFBJZ8
hand soap;2022-11-01;2023-06-29;22;B08Y6D3RVV
hand soap;2022-11-01;2023-06-29;23;B08J586BLB
hand soap;2022-11-01;2023-06-29;24;B007DPXLE2
hand soap;2022-11-01;2023-06-29;25;B01M7YWIEA
hand soap;2022-11-01;2023-06-29;26;B09GZ7NTXS
hand soap;2022-11-01;2023-06-29;27;B092N93643
hand soap;2022-11-01;2023-06-29;28;B07VCFZRLX
hand soap;2022-11-01;2023-06-29;29;B0019YH8ME
hand soap;2022-11-01;2023-06-29;30;B08X77BKRS
hand soap;2022-11-01;2023-06-29;31;B00JXM48ZY
hand soap;2022-11-01;2023-06-29;32;B0756G7T2V
hand soap;2022-11-01;2023-06-29;33;B0BJQF4MTH
hand soap;2022-11-01;2023-06-29;34;B09NB124PC
hand soap;2022-11-01;2023-06-29;35;B0040TXV5I
hand soap;2022-11-01;2023-06-29;36;B08V4T48G6
hand soap;2022-11-01;2023-06-29;37;B07X9J1BD9
hand soap;2022-11-01;2023-06-29;38;B093QZJ2FX
hand soap;2022-11-01;2023-06-29;39;B01EHEIWP4
hand soap;2022-11-01;2023-06-29;40;B08Y5Y3RHZ
hand soap;2022-11-01;2023-06-29;41;B007VN5658
hand soap;2022-11-01;2023-06-29;42;B08VWDH4VP
hand soap;2022-11-01;2023-06-29;43;B0155JHTH2
hand soap;2022-11-01;2023-06-29;44;B0C3R6G851
hand soap;2022-11-01;2023-06-29;45;B09VY9J2FQ
hand soap;2022-11-01;2023-06-29;46;B08Y6CPKY9
hand soap;2022-11-01;2023-06-29;47;B07GK1CVXS
hand soap;2022-11-01;2023-06-29;48;B07C37BZP5
hdmi cable;2022-11-01;2023-06-29;1;B004BEMD5Q
hdmi cable;2022-11-01;2023-06-29;2;B014I8SIJY
hdmi cable;2022-11-01;2023-06-29;3;B07TVG9964
hdmi cable;2022-11-01;2023-06-29;4;B004HGJB8A
hdmi cable;2022-11-01;2023-06-29;5;B083Q283J8
hdmi cable;2022-11-01;2023-06-29;6;B075ZTJ9XR
hdmi cable;2022-11-01;2023-06-29;7;B08124XQTS
hdmi cable;2022-11-01;2023-06-29;8;B08TGG316Z
hdmi cable;2022-11-01;2023-06-29;9;B09FT1Y1SK
hdmi cable;2022-11-01;2023-06-29;10;B096RHM71Z
hdmi cable;2022-11-01;2023-06-29;11;B07S266WDC
hdmi cable;2022-11-01;2023-06-29;12;B07F7XZ46D
hdmi cable;2022-11-01;2023-06-29;13;B097PGJNWT
hdmi cable;2022-11-01;2023-06-29;14;B0C3D1LWN6
hdmi cable;2022-11-01;2023-06-29;15;B0992DS1JR
hdmi cable;2022-11-01;2023-06-29;16;B07LBPR3HQ
headphones;2022-11-01;2023-06-29;-1;B098FH5P3C
headphones;2022-11-01;2023-06-29;-1;B07N2261R6
headphones;2022-11-01;2023-06-29;1;B08VD6SRBZ
headphones;2022-11-01;2023-06-29;2;B0C9C3HJX9
headphones;2022-11-01;2023-06-29;3;B00NBR70DO
headphones;2022-11-01;2023-06-29;4;B0BXWBT5BV
headphones;2022-11-01;2023-06-29;-1;B0BTPCJL1W
headphones;2022-11-01;2023-06-29;5;B08HMWZBXC
headphones;2022-11-01;2023-06-29;6;B0BTJD6LCL
headphones;2022-11-01;2023-06-29;7;B09HGR1DVC
headphones;2022-11-01;2023-06-29;8;B0BM4HGSFJ
headphones;2022-11-01;2023-06-29;9;B0BVW1R7XJ
headphones;2022-11-01;2023-06-29;-1;B072J49RNL
headphones;2022-11-01;2023-06-29;10;B0C3HCD34R
headphones;2022-11-01;2023-06-29;11;B07HGTXF95
headphones;2022-11-01;2023-06-29;12;B0C6SSXWR8
headphones;2022-11-01;2023-06-29;13;B09HGGV5R5
headphones;2022-11-01;2023-06-29;-1;B07Q1YXVWH
headphones;2022-11-01;2023-06-29;14;B0B821NJLN
headphones;2022-11-01;2023-06-29;15;B09FKG4PP3
headphones;2022-11-01;2023-06-29;16;B09Y2LL45F
headphones;2022-11-01;2023-06-29;-1;B07HF46LW1
hoodie;2022-11-01;2023-06-29;-1;B075JW9DML
hoodie;2022-11-01;2023-06-29;-1;B0C8TG5GKL
hoodie;2022-11-01;2023-06-29;-1;B0B4KNSLHL
hoodie;2022-11-01;2023-06-29;-1;B0C8TZLYF2
hoodie;2022-11-01;2023-06-29;1;B00U2SJPK6
hoodie;2022-11-01;2023-06-29;2;B01MRC7XBP
hoodie;2022-11-01;2023-06-29;3;B09H6WSSVY
hoodie;2022-11-01;2023-06-29;4;B09Y8XC4BV
hoodie;2022-11-01;2023-06-29;5;B0BRNF9QL7
hoodie;2022-11-01;2023-06-29;6;B09H6WNYB4
hoodie;2022-11-01;2023-06-29;7;B08BPDJX6D
hoodie;2022-11-01;2023-06-29;8;B07XDZLSMS
hoodie;2022-11-01;2023-06-29;-1;B07NS23GFW
hoodie;2022-11-01;2023-06-29;-1;B01MA2YQHO
hoodie;2022-11-01;2023-06-29;-1;B0BSG7FH9H
hoodie;2022-11-01;2023-06-29;-1;B07YC8W7ZJ
hoodie;2022-11-01;2023-06-29;9;B0B54PQ934
hoodie;2022-11-01;2023-06-29;10;B0845LQ6FR
hoodie;2022-11-01;2023-06-29;11;B09FM1SKTH
hoodie;2022-11-01;2023-06-29;12;B07Z8G87GN
hoodie;2022-11-01;2023-06-29;-1;B09C1SZ6F4
hoodie;2022-11-01;2023-06-29;-1;B0BPJG1RJP
hoodie;2022-11-01;2023-06-29;-1;B07KB3FDSR
hoodie;2022-11-01;2023-06-29;-1;B0C8V1NKPJ
hoodie;2022-11-01;2023-06-29;13;B09QZFNC5Q
hoodie;2022-11-01;2023-06-29;14;B08JHPZK5L
hoodie;2022-11-01;2023-06-29;15;B09H6WBJFM
hoodie;2022-11-01;2023-06-29;16;B08FC5RVZS
hoodie;2022-11-01;2023-06-29;17;B08HN2NKVB
hoodie;2022-11-01;2023-06-29;18;B09WVW8GFH
hoodie;2022-11-01;2023-06-29;19;B08K96N34B
hoodie;2022-11-01;2023-06-29;20;B09C1SZ6F4
hoodie;2022-11-01;2023-06-29;21;B08FC5JJZK
hoodie;2022-11-01;2023-06-29;22;B07DQ6F24B
hoodie;2022-11-01;2023-06-29;23;B08ZMW4QHG
hoodie;2022-11-01;2023-06-29;24;B08KXYT5JH
hoodie;2022-11-01;2023-06-29;25;B0B4KPD9P3
hoodie;2022-11-01;2023-06-29;26;B086X8XHJD
hoodie;2022-11-01;2023-06-29;27;B08DJ65K6J
hoodie;2022-11-01;2023-06-29;28;B08H4Q9TMM
hoodie;2022-11-01;2023-06-29;29;B0B3JTKS7D
hoodie;2022-11-01;2023-06-29;30;B0BLSL3NDC
hoodie;2022-11-01;2023-06-29;31;B08LYTFR66
hoodie;2022-11-01;2023-06-29;32;B0B46RJRK8
hoodie;2022-11-01;2023-06-29;33;B099ZKF4F6
hoodie;2022-11-01;2023-06-29;34;B08JHPL5X2
hoodie;2022-11-01;2023-06-29;35;B08PDHCW7L
hoodie;2022-11-01;2023-06-29;36;B07T28G1BG
hoodie;2022-11-01;2023-06-29;37;B0868RK2HN
hoodie;2022-11-01;2023-06-29;38;B09R51MDQS
hoodie;2022-11-01;2023-06-29;39;B098PGVNB4
hoodie;2022-11-01;2023-06-29;40;B09XVRBQ5G
hoodie;2022-11-01;2023-06-29;41;B0BG83HM92
hoodie;2022-11-01;2023-06-29;42;B08SMQJY49
hoodie;2022-11-01;2023-06-29;43;B01FU4T96G
hoodie;2022-11-01;2023-06-29;44;B08T9W7JM2
hoodie;2022-11-01;2023-06-29;45;B07KD8FLK5
hoodie;2022-11-01;2023-06-29;46;B09Z8D319C
hoodie;2022-11-01;2023-06-29;47;B0B3S8D4YR
hoodie;2022-11-01;2023-06-29;48;B076HQ6P5F
ibuprofen;2022-11-01;2023-06-30;-1;B0BW16MGQ5
ibuprofen;2022-11-01;2023-06-30;-1;B08BBZZZZ8
ibuprofen;2022-11-01;2023-06-30;-1;B00DIWPPR0
ibuprofen;2022-11-01;2023-06-30;-1;B0B2BN3FGW
ibuprofen;2022-11-01;2023-06-30;1;B08BBZZZZ8
ibuprofen;2022-11-01;2023-06-30;2;B00E6738ZC
ibuprofen;2022-11-01;2023-06-30;3;B00DIVP652
ibuprofen;2022-11-01;2023-06-30;4;B00E670HJM
ibuprofen;2022-11-01;2023-06-30;5;B0BW16MGQ5
ibuprofen;2022-11-01;2023-06-30;6;B0BFZMZKP1
ibuprofen;2022-11-01;2023-06-30;7;B0BLNLF5WX
ibuprofen;2022-11-01;2023-06-30;8;B0C2QLYPWX
ibuprofen;2022-11-01;2023-06-30;-1;B0BLNLF5WX
ibuprofen;2022-11-01;2023-06-30;-1;B0C2QLYPWX
ibuprofen;2022-11-01;2023-06-30;-1;B0BGLFTZXV
ibuprofen;2022-11-01;2023-06-30;-1;B007PPFGVQ
ibuprofen;2022-11-01;2023-06-30;9;B09M781J1L
ibuprofen;2022-11-01;2023-06-30;10;B0931ZR5JP
ibuprofen;2022-11-01;2023-06-30;11;B0B5YD2VXM
ibuprofen;2022-11-01;2023-06-30;12;B0BN63SSJ2
ibuprofen;2022-11-01;2023-06-30;-1;B0BN63SSJ2
ibuprofen;2022-11-01;2023-06-30;-1;B00ELTZRL8
ibuprofen;2022-11-01;2023-06-30;-1;B0C4LZD7QT
ibuprofen;2022-11-01;2023-06-30;-1;B00ELTZSN0
ibuprofen;2022-11-01;2023-06-30;13;B0BTYSV2P7
ibuprofen;2022-11-01;2023-06-30;14;B0BZQ2WTBK
ibuprofen;2022-11-01;2023-06-30;15;B00GUYHJLS
ibuprofen;2022-11-01;2023-06-30;16;B0C4LZD7QT
ibuprofen;2022-11-01;2023-06-30;17;B0BDSCL2VZ
ibuprofen;2022-11-01;2023-06-30;18;B01MDUZ81Y
ibuprofen;2022-11-01;2023-06-30;19;B07RJKBRJQ
ibuprofen;2022-11-01;2023-06-30;20;B07BFBC2CH
ibuprofen;2022-11-01;2023-06-30;21;B0BGLFTZXV
ibuprofen;2022-11-01;2023-06-30;22;B0859DPSWN
ibuprofen;2022-11-01;2023-06-30;23;B08HYRR1CJ
ibuprofen;2022-11-01;2023-06-30;24;B08Z1B8CBF
ibuprofen;2022-11-01;2023-06-30;25;B0BVYG3W2F
ibuprofen;2022-11-01;2023-06-30;26;B0BGS4RFCP
ibuprofen;2022-11-01;2023-06-30;27;B07BFD63F7
ibuprofen;2022-11-01;2023-06-30;28;B00E6743SS
ibuprofen;2022-11-01;2023-06-30;29;B0BQJDMJYX
ibuprofen;2022-11-01;2023-06-30;30;B00ELU8TLM
ibuprofen;2022-11-01;2023-06-30;31;B07H3Y8CYL
ibuprofen;2022-11-01;2023-06-30;32;B0BG51CQDQ
ibuprofen;2022-11-01;2023-06-30;33;B006ZL4HSE
ibuprofen;2022-11-01;2023-06-30;34;B01M18YQTM
ibuprofen;2022-11-01;2023-06-30;35;B073721M8X
ibuprofen;2022-11-01;2023-06-30;36;B0BW1628FY
ibuprofen;2022-11-01;2023-06-30;37;B00GUYHM9W
ibuprofen;2022-11-01;2023-06-30;38;B0BQRBTCHV
ibuprofen;2022-11-01;2023-06-30;39;B00E6724UM
ibuprofen;2022-11-01;2023-06-30;40;B095CQRMG1
ibuprofen;2022-11-01;2023-06-30;41;B0BZPGRXB5
ibuprofen;2022-11-01;2023-06-30;42;B00FVTSQJW
ibuprofen;2022-11-01;2023-06-30;43;B07FD7VH2C
ibuprofen;2022-11-01;2023-06-30;44;B0BG2CM5GY
ibuprofen;2022-11-01;2023-06-30;45;B00E5O3DXI
ibuprofen;2022-11-01;2023-06-30;46;B0897T1WL2
ibuprofen;2022-11-01;2023-06-30;47;B077CRB3FF
ibuprofen;2022-11-01;2023-06-30;48;B09VVFCPT1
immersion blender;2022-11-01;2023-06-28;-1;B08FXVYQKR
immersion blender;2022-11-01;2023-06-28;-1;B086HZWBLP
immersion blender;2022-11-01;2023-06-28;1;B09SHPQJ14
immersion blender;2022-11-01;2023-06-28;2;B09SHNCF6M
immersion blender;2022-11-01;2023-06-28;3;B01MY8V32C
immersion blender;2022-11-01;2023-06-28;4;B09SHN8F2Y
immersion blender;2022-11-01;2023-06-28;5;B07N6QRNS1
immersion blender;2022-11-01;2023-06-28;6;B086HX9LB6
immersion blender;2022-11-01;2023-06-28;7;B07PM48VN7
immersion blender;2022-11-01;2023-06-28;8;B07YNB44CM
immersion blender;2022-11-01;2023-06-28;9;B08447D13Y
immersion blender;2022-11-01;2023-06-28;10;B09W5XLPWW
immersion blender;2022-11-01;2023-06-28;-1;B09SHNCF6M
immersion blender;2022-11-01;2023-06-28;11;B0924T9ZPB
immersion blender;2022-11-01;2023-06-28;12;B08HRX46NT
immersion blender;2022-11-01;2023-06-28;13;B07J4VTF5V
immersion blender;2022-11-01;2023-06-28;14;B0C5792D4Y
immersion blender;2022-11-01;2023-06-28;-1;B0B79Q6Z5K
immersion blender;2022-11-01;2023-06-28;15;B075SF8853
immersion blender;2022-11-01;2023-06-28;16;B00NABMXV0
immersion blender;2022-11-01;2023-06-28;-1;B0C5792D4Y
immersion blender;2022-11-01;2023-06-28;-1;B0BGXS9KFJ
iphone 11 case;2022-11-01;2023-06-29;-1;B09F86YGL3
iphone 11 case;2022-11-01;2023-06-29;-1;B07VSLWK19
iphone 11 case;2022-11-01;2023-06-29;1;B0BX31798Z
iphone 11 case;2022-11-01;2023-06-29;2;B09N1D712J
iphone 11 case;2022-11-01;2023-06-29;3;B07QQZD49D
iphone 11 case;2022-11-01;2023-06-29;4;B0BM5MLZ9J
iphone 11 case;2022-11-01;2023-06-29;-1;B09N6YW4QZ
iphone 11 case;2022-11-01;2023-06-29;5;B07X8MVY45
iphone 11 case;2022-11-01;2023-06-29;6;B08KDF2HV4
iphone 11 case;2022-11-01;2023-06-29;7;B0B3MV27B9
iphone 11 case;2022-11-01;2023-06-29;8;B0B96TF39F
iphone 11 case;2022-11-01;2023-06-29;9;B07QQZFZKJ
iphone 11 case;2022-11-01;2023-06-29;-1;B0BX31798Z
iphone 11 case;2022-11-01;2023-06-29;10;B082282G6Z
iphone 11 case;2022-11-01;2023-06-29;11;B09NGMBLNL
iphone 11 case;2022-11-01;2023-06-29;12;B0BZVK4CNQ
iphone 11 case;2022-11-01;2023-06-29;13;B0BFF9MX57
iphone 11 case;2022-11-01;2023-06-29;-1;B0B5D8VRCR
iphone 11 case;2022-11-01;2023-06-29;14;B09C8ZHT3Z
iphone 11 case;2022-11-01;2023-06-29;15;B07YTNBB3D
iphone 11 case;2022-11-01;2023-06-29;16;B07YCFFC44
iphone 11 case;2022-11-01;2023-06-29;-1;B09M6JXPXD
iphone charger;2022-11-01;2023-06-29;-1;B082T6GVG9
iphone charger;2022-11-01;2023-06-29;-1;B0BXD4XRM2
iphone charger;2022-11-01;2023-06-29;1;B08L5TKXW3
iphone charger;2022-11-01;2023-06-29;2;B0BHNCVJ78
iphone charger;2022-11-01;2023-06-29;3;B0BHL23ZT2
iphone charger;2022-11-01;2023-06-29;4;B0BRSF9SFW
iphone charger;2022-11-01;2023-06-29;-1;B08PCPF8G2
iphone charger;2022-11-01;2023-06-29;5;B0B7RLZDD2
iphone charger;2022-11-01;2023-06-29;6;B0BRB84HT3
iphone charger;2022-11-01;2023-06-29;7;B0BPL9PTSW
iphone charger;2022-11-01;2023-06-29;8;B09NFHT6KQ
iphone charger;2022-11-01;2023-06-29;9;B0BXWWB9DS
iphone charger;2022-11-01;2023-06-29;-1;B0BRSF9SFW
iphone charger;2022-11-01;2023-06-29;10;B09WMHF27L
iphone charger;2022-11-01;2023-06-29;11;B0BFGP6HQJ
iphone charger;2022-11-01;2023-06-29;12;B0BXD4XRM2
iphone charger;2022-11-01;2023-06-29;13;B0BRSG66GD
iphone charger;2022-11-01;2023-06-29;-1;B09X19G5ST
iphone charger;2022-11-01;2023-06-29;14;B0BR7W5TPB
iphone charger;2022-11-01;2023-06-29;15;B0BXKGXJ9M
iphone charger;2022-11-01;2023-06-29;16;B0BR7MJ3NS
iphone charger;2022-11-01;2023-06-29;-1;B0874YN8B9
jeans;2022-11-01;2023-06-29;-1;B08JHJZ5VB
jeans;2022-11-01;2023-06-29;-1;B098SHRT8N
jeans;2022-11-01;2023-06-29;-1;B01CGP03A8
jeans;2022-11-01;2023-06-29;-1;B082VGTMLJ
jeans;2022-11-01;2023-06-29;1;B07NJ6RN6T
jeans;2022-11-01;2023-06-29;2;B07JNSQTN6
jeans;2022-11-01;2023-06-29;3;B075NPRH2G
jeans;2022-11-01;2023-06-29;4;B099WWBZDC
jeans;2022-11-01;2023-06-29;5;B01JLXS0GW
jeans;2022-11-01;2023-06-29;6;B099X7HFQM
jeans;2022-11-01;2023-06-29;7;B082B18NKL
jeans;2022-11-01;2023-06-29;-1;B07BJL6XWN
jeans;2022-11-01;2023-06-29;-1;B0B2BCKCKK
jeans;2022-11-01;2023-06-29;-1;B0BMQTRHWZ
jeans;2022-11-01;2023-06-29;-1;B0BMLN3JRT
jeans;2022-11-01;2023-06-29;8;B07KRC2TRT
jeans;2022-11-01;2023-06-29;9;B07GSN8DKF
jeans;2022-11-01;2023-06-29;10;B07J66S8JK
jeans;2022-11-01;2023-06-29;11;B088RZDR9L
jeans;2022-11-01;2023-06-29;-1;B07J1VPHWW
jeans;2022-11-01;2023-06-29;-1;B0B2BQSS6N
jeans;2022-11-01;2023-06-29;-1;B07QFVPV2F
jeans;2022-11-01;2023-06-29;-1;B09P1F8T54
jeans;2022-11-01;2023-06-29;12;B07KWPFNCM
jeans;2022-11-01;2023-06-29;13;B07N18PWQC
jeans;2022-11-01;2023-06-29;14;B09WDNFZB1
jeans;2022-11-01;2023-06-29;15;B097RH7S2H
jeans;2022-11-01;2023-06-29;16;B088RZ16DL
jeans;2022-11-01;2023-06-29;17;B00A22HENW
jeans;2022-11-01;2023-06-29;18;B016A2WNZG
jeans;2022-11-01;2023-06-29;19;B09XV9T4CJ
jeans;2022-11-01;2023-06-29;20;B000Y3XAZ0
jeans;2022-11-01;2023-06-29;21;B077H176D2
jeans;2022-11-01;2023-06-29;22;B07KBGQK1N
jeans;2022-11-01;2023-06-29;23;B0BN5P63X7
jeans;2022-11-01;2023-06-29;24;B000Y3SKH8
jeans;2022-11-01;2023-06-29;25;B08FC6QP4G
jeans;2022-11-01;2023-06-29;26;B098R4YC2J
jeans;2022-11-01;2023-06-29;27;B0BCL4GBCH
jeans;2022-11-01;2023-06-29;28;B0825PSWLY
jeans;2022-11-01;2023-06-29;29;B0B75F9P4Y
jeans;2022-11-01;2023-06-29;30;B07WPWHVVP
jeans;2022-11-01;2023-06-29;31;B08KYHPY6Y
jeans;2022-11-01;2023-06-29;32;B000PAN5J8
jeans;2022-11-01;2023-06-29;33;B06XB7MZKV
jeans;2022-11-01;2023-06-29;34;B07BJL458D
jeans;2022-11-01;2023-06-29;35;B07RTY9J9W
jeans;2022-11-01;2023-06-29;36;B07548HKZX
jeans;2022-11-01;2023-06-29;37;B0719L9BHZ
jeans;2022-11-01;2023-06-29;38;B07TVP87BF
jeans;2022-11-01;2023-06-29;39;B08YXRRK2K
jeans;2022-11-01;2023-06-29;40;B07DR5YZF2
jeans;2022-11-01;2023-06-29;41;B0BTPC338W
jeans;2022-11-01;2023-06-29;42;B000Y3S604
jeans;2022-11-01;2023-06-29;43;B087DD4838
jeans;2022-11-01;2023-06-29;44;B08V6KKDY3
jeans;2022-11-01;2023-06-29;45;B07KFRDZG5
jeans;2022-11-01;2023-06-29;46;B07GRGZ127
jeans;2022-11-01;2023-06-29;47;B07DFNND7D
jeans;2022-11-01;2023-06-29;48;B08474KYWV
keyboard;2022-11-01;2023-06-29;1;B07FC887DB
keyboard;2022-11-01;2023-06-29;2;B06XBZH1DZ
keyboard;2022-11-01;2023-06-29;3;B07987K4F5
keyboard;2022-11-01;2023-06-29;4;B09CG11ZW1
keyboard;2022-11-01;2023-06-29;5;B07XCL6PWG
keyboard;2022-11-01;2023-06-29;6;B0C373MVXS
keyboard;2022-11-01;2023-06-29;7;B09BFC3M3J
keyboard;2022-11-01;2023-06-29;8;B0BRKBDM31
keyboard;2022-11-01;2023-06-29;9;B0BN4CWF5F
keyboard;2022-11-01;2023-06-29;10;B09CZ9TW5C
keyboard;2022-11-01;2023-06-29;11;B09XTDQZ19
keyboard;2022-11-01;2023-06-29;12;B08639TB7N
keyboard;2022-11-01;2023-06-29;13;B08S33YNV5
keyboard;2022-11-01;2023-06-29;14;B07Y425Y2H
keyboard;2022-11-01;2023-06-29;15;B07W6GM6Q2
keyboard;2022-11-01;2023-06-29;16;B07W5JK221
keyboard;2022-11-01;2023-06-29;17;B07W4DGCMW
keyboard;2022-11-01;2023-06-29;18;B09VB8HX18
keyboard;2022-11-01;2023-06-29;19;B0C243X21S
keyboard;2022-11-01;2023-06-29;20;B09YRM45BT
keyboard;2022-11-01;2023-06-29;21;B0C33ZNLJP
keyboard;2022-11-01;2023-06-29;22;B0C6TQRCSY
keyboard;2022-11-01;2023-06-29;23;B0BZ89MVVY
keyboard;2022-11-01;2023-06-29;24;B0C7KDFTQB
keyboard;2022-11-01;2023-06-29;25;B0B5XNRYRT
keyboard;2022-11-01;2023-06-29;26;B09NQYBGY5
keyboard;2022-11-01;2023-06-29;27;B07W7N2WFB
keyboard;2022-11-01;2023-06-29;28;B099SC615P
keyboard;2022-11-01;2023-06-29;29;B085D9TWJ4
keyboard;2022-11-01;2023-06-29;30;B087LXNN2H
keyboard;2022-11-01;2023-06-29;31;B0C1BKHNB5
keyboard;2022-11-01;2023-06-29;32;B0BMLS4ZZ4
keyboard;2022-11-01;2023-06-29;33;B08NYFQJDJ
keyboard;2022-11-01;2023-06-29;34;B08Y8MVHBD
keyboard;2022-11-01;2023-06-29;35;B07W7K3HL6
keyboard;2022-11-01;2023-06-29;36;B0B7WRNZCY
keyboard;2022-11-01;2023-06-29;37;B0C14W3H1W
keyboard;2022-11-01;2023-06-29;38;B093CYQ1VK
keyboard;2022-11-01;2023-06-29;39;B09G9T24F6
keyboard;2022-11-01;2023-06-29;40;B09XB76Y81
keyboard;2022-11-01;2023-06-29;41;B091TC797P
keyboard;2022-11-01;2023-06-29;42;B0BCDNQDKL
keyboard;2022-11-01;2023-06-29;43;B082TVX73C
keyboard;2022-11-01;2023-06-29;44;B09XK4JLM7
keyboard;2022-11-01;2023-06-29;45;B0BJDP5KWM
keyboard;2022-11-01;2023-06-29;46;B0BNNCHQ3K
keyboard;2022-11-01;2023-06-29;47;B0B8YT6D93
keyboard;2022-11-01;2023-06-29;48;B01MEE8FLE
kids clothes;2022-11-01;2023-01-28;-1;B07FMVKVWG
kids clothes;2022-11-01;2023-01-28;-1;B09LQVJ5LG
kids clothes;2022-11-01;2023-01-28;-1;B073MBR9C4
kids clothes;2022-11-01;2023-01-28;-1;B07P6CMHWZ
kids clothes;2022-11-01;2023-01-28;1;B09QXGM8ZK
kids clothes;2022-11-01;2023-01-28;2;B076CFRGNG
kids clothes;2022-11-01;2023-01-28;3;B00HEHL9DY
kids clothes;2022-11-01;2023-01-28;4;B073TVXJX1
kids clothes;2022-11-01;2023-01-28;5;B082L94X82
kids clothes;2022-11-01;2023-01-28;6;B01LAVH5LO
kids clothes;2022-11-01;2023-01-28;7;B0973D67R9
kids clothes;2022-11-01;2023-01-28;8;B07F5K7BP9
kids clothes;2022-11-01;2023-01-28;9;B09LQVJ5LG
kids clothes;2022-11-01;2023-01-28;10;B09P1D176R
kids clothes;2022-11-01;2023-01-28;11;B08GCCW2J1
kids clothes;2022-11-01;2023-01-28;12;B0B9HK7BZN
kids clothes;2022-11-01;2023-01-28;-1;B01N6H3IFP
kids clothes;2022-11-01;2023-01-28;-1;B09XK9RPLG
kids clothes;2022-11-01;2023-01-28;-1;B09F5R3TMN
kids clothes;2022-11-01;2023-01-28;13;B098RQMTWF
kids clothes;2022-11-01;2023-01-28;14;B09CM6BGW7
kids clothes;2022-11-01;2023-01-28;15;B0B3RV9Y3F
kids clothes;2022-11-01;2023-01-28;16;B08MYCTZ9P
kids clothes;2022-11-01;2023-01-28;17;B09C3KP2MC
kids clothes;2022-11-01;2023-01-28;18;B0BC7M6PBW
kids clothes;2022-11-01;2023-01-28;19;B0B6CXGH86
kids clothes;2022-11-01;2023-01-28;20;B086Y22JKD
kids clothes;2022-11-01;2023-01-28;21;B01JZDOSFA
kids clothes;2022-11-01;2023-01-28;22;B0BRHXC7KF
kids clothes;2022-11-01;2023-01-28;23;B0B85T25WW
kids clothes;2022-11-01;2023-01-28;24;B0BKQVKJCD
